Carport,Dapur,Daya Listrik,Garasi,Jumlah Lantai,Kamar Mandi,Kamar Tidur,Kondisi Perabotan,Luas Bangunan,Luas Tanah,Nomor Lantai,Sertifikat,Tahun Dibangun,address,latitude,longitude,price_currency,price_unit,price_value
1.0,1.0,2200 Watt,,2.0,2.0,3.0,,260 m²,200 m²,,SHM - Sertifikat Hak Milik,,"Cibubur, Jakarta Timur",-6.356087199999999,106.879792,Rp,Miliar,3
,1.0,3500 Watt,2.0,2.0,4.0,8.0,,178 m²,305 m²,,SHM - Sertifikat Hak Milik,1990.0,"Rawamangun, Jakarta Timur",-6.19669,106.88843,Rp,Miliar,"5,5"
2.0,1.0,3500 Watt,2.0,,3.0,4.0,,300 m²,450 m²,,SHM - Sertifikat Hak Milik,1980.0,"Cipete, Jakarta Selatan",-6.2716448,106.8030892,Rp,Miliar,"9,5"
,1.0,2200 Watt,,2.0,2.0,5.0,,200 m²,120 m²,,SHM - Sertifikat Hak Milik,2000.0,"Radio Dalam, Jakarta Selatan",-6.25618,106.7901,Rp,Miliar,"2,5"
2.0,1.0,,,2.0,3.0,3.0,Unfurnished,150 m²,97 m²,,SHM - Sertifikat Hak Milik,2023.0,"Pondok Labu, Jakarta Selatan",-6.31254,106.80421,Rp,Miliar,"2,85"
,,,,,2.0,2.0,Furnished,82 m²,,,"Lainnya (PPJB,Girik,Adat,dll)",,"Puri Indah, Jakarta Barat",-6.1866383,106.7425049,Rp,Miliar,"1,9"
,,7700 Watt,2.0,2.0,4.0,5.0,Semi Furnished,700 m²,985 m²,,SHM - Sertifikat Hak Milik,2016.0,"Cipete, Jakarta Selatan",-6.2716448,106.8030892,Rp,Miliar,20
2.0,1.0,4400 Watt,3.0,3.0,2.0,2.0,Semi Furnished,400 m²,176 m²,,SHM - Sertifikat Hak Milik,2010.0,"Puri Indah, Jakarta Barat",-6.1866383,106.7425049,Rp,Miliar,"7,3"
,,,,,4.0,3.0,Furnished,225 m²,,,HGB - Hak Guna Bangunan,2014.0,"Kebayoran Lama, Jakarta Selatan",-6.2365997,106.7805858,Rp,Miliar,"11,5"
15.0,2.0,,8.0,2.0,4.0,6.0,Semi Furnished,1000 m²,948 m²,,SHM - Sertifikat Hak Milik,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,115
1.0,1.0,,1.0,2.0,3.0,4.0,Semi Furnished,350 m²,300 m²,,SHM - Sertifikat Hak Milik,2010.0,"Green garden, Jakarta Barat",-6.16868,106.75522,Rp,Miliar,"6,5"
2.0,1.0,3500 Watt,2.0,1.0,3.0,3.0,Unfurnished,500 m²,730 m²,,SHM - Sertifikat Hak Milik,,"Ampera, Jakarta Selatan",-6.28355,106.8192,Rp,Miliar,10
10.0,1.0,9500 Watt,2.0,2.0,4.0,5.0,Unfurnished,800 m²,976 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,Rp,Miliar,50
2.0,1.0,7700 Watt,2.0,2.0,5.0,5.0,Unfurnished,442 m²,572 m²,,SHM - Sertifikat Hak Milik,,"TB Simatupang, Jakarta Selatan",-6.2965307,106.8275538,Rp,Miliar,"12,5"
2.0,2.0,6600 Watt,2.0,2.0,4.0,4.0,Unfurnished,300 m²,189 m²,,SHM - Sertifikat Hak Milik,2021.0,"Kebayoran Baru, Jakarta Selatan",-6.245698928833008,106.80892944335938,Rp,Miliar,"12,3"
10.0,1.0,,,,4.0,6.0,Semi Furnished,553 m²,1387 m²,,SHM - Sertifikat Hak Milik,,"Pejaten, Jakarta Selatan",-6.27799,106.84248,Rp,Miliar,"18,5"
7.0,1.0,,,2.0,4.0,4.0,Semi Furnished,500 m²,800 m²,,SHM - Sertifikat Hak Milik,,"Cilandak, Jakarta Selatan",-6.33405,106.79344,Rp,Miliar,"11,5"
6.0,1.0,5500 Watt,2.0,2.0,3.0,4.0,Unfurnished,400 m²,1402 m²,,SHM - Sertifikat Hak Milik,1990.0,"Cilandak, Jakarta Selatan",-6.33405,106.79344,Rp,Miliar,18
2.0,1.0,3500 Watt,,3.0,3.0,3.0,Semi Furnished,210 m²,104 m²,,SHM - Sertifikat Hak Milik,2024.0,"Cilandak, Jakarta Selatan",-6.334050178527832,106.79344177246094,Rp,Miliar,"2,9"
2.0,2.0,16500 Watt,2.0,2.0,3.0,4.0,Unfurnished,400 m²,470 m²,,SHM - Sertifikat Hak Milik,1995.0,"Pondok Indah, Jakarta Selatan",-6.2754,106.78206,Rp,Miliar,"18,9"
6.0,2.0,13300 Watt,2.0,1.0,3.0,5.0,Unfurnished,600 m²,1475 m²,,SHM - Sertifikat Hak Milik,2000.0,"Jagakarsa, Jakarta Selatan",-6.3328,106.8313,Rp,Miliar,"14,7"
6.0,,16500 Watt,2.0,2.0,5.0,5.0,Unfurnished,800 m²,976 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.245698928833008,106.80892944335938,Rp,Miliar,49
,1.0,5500 Watt,,2.0,5.0,7.0,Semi Furnished,600 m²,1400 m²,,SHM - Sertifikat Hak Milik,1995.0,"Cipete, Jakarta Selatan",-6.270367,106.811741,Rp,Miliar,"31,5"
1.0,1.0,2200 Watt,2.0,2.0,3.0,4.0,Unfurnished,200 m²,586 m²,,SHM - Sertifikat Hak Milik,,"Duren Tiga, Jakarta Selatan",-6.2553397,106.8325872,Rp,Miliar,8
2.0,1.0,11000 Watt,2.0,1.0,5.0,6.0,Semi Furnished,700 m²,500 m²,,SHM - Sertifikat Hak Milik,2018.0,"Cipete, Jakarta Selatan",-6.276739597320557,106.80416107177734,Rp,Miliar,24
,1.0,,,1.0,6.0,8.0,,640 m²,640 m²,,HGB - Hak Guna Bangunan,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,51
2.0,1.0,5500 Watt,1.0,2.0,3.0,3.0,Semi Furnished,202 m²,185 m²,,SHM - Sertifikat Hak Milik,2024.0,"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,Rp,Miliar,"4,7"
,,,,,2.0,3.0,Furnished,255 m²,,,SHM - Sertifikat Hak Milik,2010.0,"Kebayoran Lama, Jakarta Selatan",-6.2365997,106.7805858,Rp,Miliar,11
1.0,1.0,24000 Watt,1.0,2.0,4.0,4.0,Furnished,500 m²,402 m²,,SHM - Sertifikat Hak Milik,,"Pantai Mutiara, Jakarta Utara",-6.1056038,106.7936639,Rp,Miliar,17
2.0,1.0,2200 Watt,,2.0,2.0,3.0,Unfurnished,84 m²,60 m²,,SHM - Sertifikat Hak Milik,2024.0,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,Rp,Miliar,"1,7"
1.0,1.0,4400 Watt,,2.0,2.0,2.0,Semi Furnished,54 m²,45 m²,,"Lainnya (PPJB,Girik,Adat,dll)",,"Pantai Indah Kapuk 2, Jakarta Utara",-6.1026441,106.7411622,Rp,Miliar,"1,35"
,,,,,2.0,3.0,,127 m²,,1.0,SHM - Sertifikat Hak Milik,2003.0,"Permata Hijau, Jakarta Selatan",-6.2223439,106.7862716,Rp,Miliar,"1,95"
,,,,,2.0,2.0,Furnished,80 m²,,1.0,"Lainnya (PPJB,Girik,Adat,dll)",2018.0,"Kembangan, Jakarta Barat",-6.1987086,106.741926,Rp,Miliar,"1,8"
,,,,,2.0,3.0,Semi Furnished,190 m²,,9.0,HGB - Hak Guna Bangunan,1997.0,"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,Rp,Miliar,4
3.0,1.0,,4.0,2.0,5.0,5.0,Furnished,800 m²,873 m²,,SHM - Sertifikat Hak Milik,,"Menteng, Jakarta Pusat",-6.19638,106.83789,Rp,Miliar,95
10.0,2.0,,10.0,5.0,8.0,8.0,Semi Furnished,1781 m²,475 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2456989371893,106.80892815857,Rp,Miliar,30
6.0,2.0,,2.0,2.0,4.0,4.0,Semi Furnished,800 m²,1117 m²,,SHM - Sertifikat Hak Milik,,"Kemang, Jakarta Selatan",-6.266904,106.823931,Rp,Miliar,19
4.0,,,2.0,2.0,5.0,6.0,Unfurnished,600 m²,916 m²,,SHM - Sertifikat Hak Milik,2000.0,"Ulujami, Jakarta Selatan",-6.23023,106.7698,unknown,unknown,unknown
,,,,,2.0,3.0,Semi Furnished,88 m²,,12.0,SHM - Sertifikat Hak Milik,1998.0,"Taman Anggrek, Jakarta Barat",-6.26899,106.806,Rp,Miliar,"2,55"
2.0,2.0,16500 Watt,2.0,2.0,4.0,4.0,Semi Furnished,523 m²,517 m²,,SHM - Sertifikat Hak Milik,2024.0,"Cipete, Jakarta Selatan",-6.2716448,106.8030892,Rp,Miliar,"29,5"
,2.0,5500 Watt,4.0,1.0,4.0,4.0,Semi Furnished,400 m²,515 m²,,SHM - Sertifikat Hak Milik,,"Cilandak, Jakarta Selatan",-6.277122299999999,106.7975781,Rp,Miliar,14
,4.0,33000 Watt,,5.0,23.0,23.0,Furnished,402 m²,73 m²,,HGB - Hak Guna Bangunan,,"Gajah Mada, Jakarta Pusat",-6.160757599999999,106.8187836,Rp,Miliar,"8,5"
,,,,,1.0,2.0,Furnished,70 m²,,25.0,,2017.0,"Kemayoran, Jakarta Pusat",-6.1594869,106.8541776,Rp,Juta,850
,,,,1.0,,,,400 m²,380 m²,,HGB - Hak Guna Bangunan,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,unknown,unknown,unknown
,,,,3.0,,5.0,,1200 m²,717 m²,,,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,59
,,3300 Watt,,1.0,3.0,5.0,,743 m²,743 m²,,SHM - Sertifikat Hak Milik,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,73
,,,,1.0,,,,924 m²,924 m²,,SHM - Sertifikat Hak Milik,,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,80
,,,,3.0,3.0,3.0,Unfurnished,90 m²,51 m²,,SHM - Sertifikat Hak Milik,,"Jelambar, Jakarta Barat",-6.159817599999999,106.7853922,Rp,Miliar,"1,5"
,,2200 Watt,,1.0,1.0,2.0,,72 m²,72 m²,,"Lainnya (PPJB,Girik,Adat,dll)",1980.0,"Pademangan, Jakarta Utara",-6.1339405,106.8383529,Rp,Juta,560
2.0,1.0,,2.0,2.0,3.0,3.0,Unfurnished,95 m²,55 m²,,SHM - Sertifikat Hak Milik,2024.0,"Cempaka Putih, Jakarta Pusat",-6.18128,106.87535,Rp,Miliar,"2,28"
2.0,1.0,4400 Watt,,1.0,3.0,3.0,Furnished,165 m²,164 m²,,SHM - Sertifikat Hak Milik,,"Kemang, Jakarta Selatan",-6.2777834,106.8114224,Rp,Miliar,"5,9"
2.0,1.0,2200 Watt,,2.0,3.0,4.0,,150 m²,162 m²,,HGB - Hak Guna Bangunan,,"Legenda Wisata, Jakarta Timur",-6.31741,106.889,Rp,Miliar,"1,55"
1.0,2.0,10600 Watt,2.0,4.0,4.0,4.0,Furnished,378 m²,120 m²,,SHM - Sertifikat Hak Milik,2010.0,"Kedoya Baru, Jakarta Barat",-6.183887599999999,106.764448,Rp,Miliar,"8,3"
1.0,1.0,,2.0,,1.0,3.0,Unfurnished,134 m²,216 m²,,SHM - Sertifikat Hak Milik,2000.0,"Cilincing, Jakarta Utara",-6.12648,106.95108,Rp,Miliar,"2,9"
1.0,1.0,3500 Watt,,3.0,4.0,4.0,Unfurnished,200 m²,90 m²,,SHM - Sertifikat Hak Milik,,"Taman Ratu, Jakarta Barat",-6.172144,106.7675632,Rp,Miliar,"3,2"
1.0,1.0,,1.0,2.0,2.0,2.0,Unfurnished,56 m²,68 m²,,,2023.0,"Taman Surya, Jakarta Barat",-6.1585,106.747,Rp,Miliar,"2,26"
2.0,1.0,,4.0,3.0,4.0,5.0,Furnished,600 m²,220 m²,,SHM - Sertifikat Hak Milik,,"Green garden, Jakarta Barat",-6.170222,106.7535419,Rp,Miliar,"7,9"
,1.0,900 Watt,2.0,1.0,1.0,2.0,,200 m²,390 m²,,SHM - Sertifikat Hak Milik,,"Kalideres, Jakarta Barat",-6.1568457,106.7038324,Rp,Miliar,"2,5"
,,,4.0,,16.0,15.0,,985 m²,2630 m²,,SHM - Sertifikat Hak Milik,,"Pasar Minggu, Jakarta Selatan",-6.289610499999999,106.8399623,Rp,Miliar,55
,1.0,1300 Watt,,1.0,1.0,4.0,Unfurnished,80 m²,77 m²,,SHM - Sertifikat Hak Milik,1972.0,"Tanjung Duren, Jakarta Barat",-6.1713515,106.7839175,unknown,unknown,unknown
,,,,,1.0,1.0,Unfurnished,29 m²,,20.0,HGB - Hak Guna Bangunan,2021.0,"Pantai Indah Kapuk, Jakarta Utara",-6.12367,106.75318,Rp,Juta,850
1.0,1.0,,1.0,2.0,3.0,3.0,Semi Furnished,103 m²,53 m²,,SHM - Sertifikat Hak Milik,2023.0,"Pisangan Lama, Jakarta Timur",-6.21296,106.87595,Rp,Miliar,"1,62"
,,,2.0,,3.0,4.0,,400 m²,517 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,Rp,Miliar,"37,5"
,1.0,2200 Watt,,2.0,2.0,2.0,Unfurnished,73 m²,25 m²,,SHM - Sertifikat Hak Milik,2023.0,"Cempaka Mas, Jakarta Pusat",-6.1659184,106.876789,Rp,Juta,992
,1.0,,,2.0,2.0,2.0,Unfurnished,42 m²,22 m²,,SHM - Sertifikat Hak Milik,2023.0,"Tamansari, Jakarta Barat",-6.15458,106.83027,Rp,Juta,551
,2.0,11000 Watt,,2.0,4.0,4.0,Semi Furnished,464 m²,540 m²,,SHM - Sertifikat Hak Milik,,"Intercon, Jakarta Barat",-6.2021846,106.7502816,Rp,Miliar,22
,,,,,2.0,2.0,Unfurnished,135 m²,,1.0,"Lainnya (PPJB,Girik,Adat,dll)",2012.0,"Senopati, Jakarta Selatan",-6.26899,106.806,Rp,Miliar,"5,99"
,,,,,2.0,3.0,,140 m²,,,"Lainnya (PPJB,Girik,Adat,dll)",,"Cilandak, Jakarta Selatan",-6.277122299999999,106.7975781,Rp,Miliar,"1,75"
1.0,1.0,,1.0,2.0,2.0,2.0,Unfurnished,77 m²,39 m²,,SHM - Sertifikat Hak Milik,2024.0,"Cempaka Putih, Jakarta Pusat",-6.18128,106.87535,Rp,Miliar,"1,61"
,,,,,1.0,1.0,,41 m²,,,HGB - Hak Guna Bangunan,,"Pasar Minggu, Jakarta Selatan",-6.289610499999999,106.8399623,Rp,Miliar,"1,5"
,1.0,2200 Watt,,2.0,2.0,2.0,Unfurnished,37 m²,19 m²,,SHM - Sertifikat Hak Milik,2024.0,"Senen, Jakarta Pusat",-6.195351899999999,106.8498184,unknown,unknown,unknown
,1.0,2200 Watt,,2.0,2.0,2.0,Unfurnished,31 m²,16 m²,,SHM - Sertifikat Hak Milik,2024.0,"Pulo Gadung, Jakarta Timur",-6.1936067,106.8912095,Rp,Juta,422
,1.0,2200 Watt,,2.0,2.0,2.0,Unfurnished,39 m²,20 m²,,SHM - Sertifikat Hak Milik,2024.0,"Kemayoran, Jakarta Pusat",-6.1594869,106.8541776,Rp,Juta,451
,1.0,2200 Watt,1.0,2.0,4.0,4.0,Unfurnished,111 m²,80 m²,,SHM - Sertifikat Hak Milik,2023.0,"Cempaka Putih, Jakarta Pusat",-6.1868333,106.8665002,Rp,Miliar,"3,55"
2.0,2.0,16500 Watt,2.0,2.0,5.0,4.0,Semi Furnished,461 m²,531 m²,,SHM - Sertifikat Hak Milik,2000.0,"Kemang, Jakarta Selatan",-6.2777834,106.8114224,Rp,Miliar,"17,5"
2.0,2.0,,2.0,2.0,3.0,4.0,Semi Furnished,470 m²,397 m²,,SHM - Sertifikat Hak Milik,2012.0,"Kemang, Jakarta Selatan",-6.266904,106.823931,Rp,Miliar,"13,5"
12.0,2.0,53000 Watt,2.0,2.0,6.0,6.0,Furnished,1600 m²,1202 m²,,SHM - Sertifikat Hak Milik,2023.0,"Pondok Indah, Jakarta Selatan",-6.2754,106.78206,Rp,Miliar,115
2.0,2.0,10600 Watt,3.0,2.0,5.0,5.0,Semi Furnished,1050 m²,627 m²,,SHM - Sertifikat Hak Milik,2023.0,"Pondok Indah, Jakarta Selatan",-6.2775326,106.7794935,Rp,Miliar,48
,,,,,2.0,2.0,Semi Furnished,77 m²,,15.0,"Lainnya (PPJB,Girik,Adat,dll)",2013.0,"Pluit, Jakarta Utara",-6.11555,106.78378,Rp,Juta,950
,,,,,2.0,2.0,,58 m²,,,"Lainnya (PPJB,Girik,Adat,dll)",,"Menteng, Jakarta Pusat",-6.1937297,106.8392111,Rp,Miliar,"4,6"
3.0,1.0,3500 Watt,,2.0,6.0,9.0,,650 m²,477 m²,,SHM - Sertifikat Hak Milik,,"Pesanggrahan, Jakarta Selatan",-6.2365273,106.751266,Rp,Miliar,12
1.0,1.0,7700 Watt,1.0,2.0,3.0,5.0,,198 m²,110 m²,,SHM - Sertifikat Hak Milik,,"Grogol, Jakarta Barat",-6.161697999999999,106.7846412,Rp,Miliar,"3,3"
4.0,,,5.0,1.0,6.0,5.0,Furnished,750 m²,318 m²,,SHM - Sertifikat Hak Milik,,"Kelapa Gading, Jakarta Utara",-6.15808,106.91815,Rp,Miliar,"13,5"
,1.0,,,3.0,3.0,3.0,Unfurnished,420 m²,220 m²,,SHM - Sertifikat Hak Milik,,"Green garden, Jakarta Barat",-6.16868,106.75522,Rp,Miliar,"5,8"
1.0,1.0,,,2.0,3.0,3.0,Semi Furnished,272 m²,120 m²,,SHM - Sertifikat Hak Milik,2002.0,"Puri Indah, Jakarta Barat",-6.18658,106.74292,Rp,Miliar,"3,5"
2.0,2.0,11000 Watt,2.0,2.0,5.0,5.0,Semi Furnished,660 m²,670 m²,,SHM - Sertifikat Hak Milik,,"Ampera, Jakarta Selatan",-6.2836594,106.819175,Rp,Miliar,18
1.0,1.0,3300 Watt,,2.0,3.0,3.0,Unfurnished,150 m²,135 m²,,SHM - Sertifikat Hak Milik,,"Puri Media, Jakarta Barat",-6.1585001945495605,106.74700164794922,Rp,Miliar,"3,5"
,,11000 Watt,5.0,2.0,25.0,25.0,Furnished,600 m²,525 m²,,SHM - Sertifikat Hak Milik,2010.0,"Cilandak, Jakarta Selatan",-6.277122299999999,106.7975781,Rp,Miliar,"11,5"
,1.0,,,2.0,2.0,4.0,Unfurnished,300 m²,153 m²,,SHM - Sertifikat Hak Milik,,"Duren Sawit, Jakarta Timur",-6.2321915,106.9152021,Rp,Miliar,"1,21"
,,,,,2.0,5.0,Unfurnished,302 m²,,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,Rp,Miliar,"9,4"
1.0,1.0,,2.0,2.0,2.0,5.0,Unfurnished,409 m²,441 m²,,SHM - Sertifikat Hak Milik,,"Pesanggrahan, Jakarta Selatan",-6.2365273,106.751266,Rp,Miliar,"4,83"
1.0,1.0,,2.0,3.0,2.0,4.0,Unfurnished,276 m²,141 m²,,SHM - Sertifikat Hak Milik,,"Pasar Minggu, Jakarta Selatan",-6.289610499999999,106.8399623,Rp,Miliar,"3,53"
,,4400 Watt,,2.0,2.0,2.0,Unfurnished,60 m²,60 m²,,SHM - Sertifikat Hak Milik,,"Green Lake City, Jakarta Barat",-6.1852561,106.703769,Rp,Miliar,"1,65"
1.0,1.0,3500 Watt,1.0,1.0,3.0,3.0,Unfurnished,92 m²,90 m²,,HGB - Hak Guna Bangunan,,"Pasar Rebo, Jakarta Timur",-6.326564899999999,106.8559596,Rp,Miliar,"1,99"
1.0,,2200 Watt,1.0,1.0,2.0,2.0,Unfurnished,150 m²,200 m²,,SHM - Sertifikat Hak Milik,,"Pasar Rebo, Jakarta Timur",-6.326564899999999,106.8559596,Rp,Miliar,"2,03"
1.0,2.0,2200 Watt,1.0,2.0,3.0,4.0,Unfurnished,185 m²,144 m²,,SHM - Sertifikat Hak Milik,,"Jagakarsa, Jakarta Selatan",-6.3360601,106.8256645,Rp,Miliar,"2,92"
2.0,2.0,5500 Watt,2.0,2.0,4.0,4.0,Semi Furnished,350 m²,576 m²,,SHM - Sertifikat Hak Milik,,"Lebak Bulus, Jakarta Selatan",-6.3031123,106.7794935,Rp,Miliar,14
,,4400 Watt,,2.0,3.0,3.0,Semi Furnished,150 m²,120 m²,,SHM - Sertifikat Hak Milik,,"Green Lake City, Jakarta Barat",-6.1852561,106.703769,Rp,Miliar,"3,2"
,,,,2.0,7.0,5.0,Semi Furnished,700 m²,529 m²,,SHM - Sertifikat Hak Milik,,"Pantai Mutiara, Jakarta Utara",-6.10773,106.79146,Rp,Miliar,18
,,,,,1.0,2.0,Semi Furnished,42 m²,,11.0,"Lainnya (PPJB,Girik,Adat,dll)",2014.0,"Sunter, Jakarta Utara",-6.136937199999999,106.8620891,Rp,Juta,550
2.0,1.0,,,2.0,3.0,3.0,Semi Furnished,168 m²,108 m²,,SHM - Sertifikat Hak Milik,2010.0,"Sunter, Jakarta Utara",-6.13717,106.86524,Rp,Miliar,3
3.0,3.0,,3.0,2.0,3.0,4.0,Unfurnished,400 m²,738 m²,,SHM - Sertifikat Hak Milik,,"Cilandak, Jakarta Selatan",-6.33405,106.79344,unknown,unknown,unknown
,,,,3.0,4.0,3.0,,130 m²,81 m²,,SHM - Sertifikat Hak Milik,,"Metland Puri, Jakarta Barat",-6.1730885,106.7311963,Rp,Miliar,"2,4"
,,3300 Watt,,1.0,13.0,13.0,,372 m²,437 m²,,HGB - Hak Guna Bangunan,,"Cipedak, Jakarta Selatan",-6.3561798,106.8001396,Rp,Miliar,"2,62"
,1.0,3500 Watt,,2.0,3.0,4.0,Semi Furnished,220 m²,146 m²,,SHM - Sertifikat Hak Milik,,"Pejaten, Jakarta Selatan",-6.27799,106.84248,Rp,Miliar,"4,6"
1.0,,,1.0,2.0,3.0,4.0,Semi Furnished,850 m²,375 m²,,SHM - Sertifikat Hak Milik,2006.0,"Pluit, Jakarta Utara",-6.11555,106.78378,Rp,Miliar,"10,5"
,,,,,2.0,3.0,,121 m²,,,,,"Cilandak, Jakarta Selatan",-6.277122299999999,106.7975781,Rp,Miliar,"2,6"
1.0,2.0,5500 Watt,1.0,2.0,3.0,4.0,Semi Furnished,275 m²,225 m²,,SHM - Sertifikat Hak Milik,2015.0,"Cilandak, Jakarta Selatan",-6.277122299999999,106.7975781,Rp,Miliar,"4,9"
2.0,1.0,3500 Watt,,2.0,3.0,4.0,Semi Furnished,200 m²,144 m²,,SHM - Sertifikat Hak Milik,2017.0,"Lebak Bulus, Jakarta Selatan",-6.31254,106.80421,Rp,Miliar,"4,8"
,1.0,,,3.0,15.0,50.0,,750 m²,275 m²,,SHM - Sertifikat Hak Milik,,"Tawakal, Jakarta Barat",-6.1684774,106.7951316,Rp,Miliar,"8,5"
,,,,3.0,3.0,4.0,,260 m²,145 m²,,SHM - Sertifikat Hak Milik,,"Cempaka Putih, Jakarta Pusat",-6.1868333,106.8665002,Rp,Miliar,"3,9"
,,,3.0,1.0,3.0,6.0,,240 m²,268 m²,,SHM - Sertifikat Hak Milik,,"Cipinang, Jakarta Timur",-6.207429299999999,106.8915948,Rp,Miliar,"2,8"
1.0,,1300 Watt,1.0,1.0,2.0,3.0,Unfurnished,130 m²,130 m²,,HGB - Hak Guna Bangunan,,"Tebet, Jakarta Selatan",-6.225840091705322,106.8568115234375,Rp,Miliar,"2,1"
2.0,,5500 Watt,2.0,1.0,4.0,10.0,,600 m²,480 m²,,SHM - Sertifikat Hak Milik,,"Tebet, Jakarta Selatan",-6.2251223,106.8549881,Rp,Miliar,12
2.0,1.0,,2.0,2.0,4.0,5.0,Unfurnished,200 m²,440 m²,,SHM - Sertifikat Hak Milik,1994.0,"Cakung, Jakarta Timur",-6.187507500000001,106.9593843,Rp,Miliar,"4,3"
,,,,3.0,7.0,12.0,,350 m²,236 m²,,SHM - Sertifikat Hak Milik,,"Sunter, Jakarta Utara",-6.136937199999999,106.8620891,Rp,Miliar,"5,5"
2.0,1.0,,,2.0,2.0,2.0,Furnished,53 m²,55 m²,,SHM - Sertifikat Hak Milik,2023.0,"Pondok Bambu, Jakarta Timur",-6.23799,106.90891,Rp,Miliar,"1,38"
,,,,2.0,2.0,5.0,,160 m²,200 m²,,SHM - Sertifikat Hak Milik,,"Pondok Bambu, Jakarta Timur",-6.2325788,106.9033981,Rp,Miliar,"2,4"
,,4400 Watt,,2.0,2.0,2.0,Semi Furnished,192 m²,136 m²,,SHM - Sertifikat Hak Milik,,"Permata Buana, Jakarta Barat",-6.1585001945495605,106.74700164794922,Rp,Miliar,"4,5"
1.0,1.0,2200 Watt,1.0,1.0,2.0,3.0,Unfurnished,150 m²,90 m²,,SHM - Sertifikat Hak Milik,,"Green Ville, Jakarta Barat",-6.1679095,106.7712942,Rp,Miliar,"1,99"
5.0,1.0,,,2.0,4.0,3.0,Furnished,225 m²,218 m²,,SHM - Sertifikat Hak Milik,2004.0,"Kemanggisan, Jakarta Barat",-6.19149,106.79429,Rp,Miliar,"5,6"
,,,,1.0,29.0,29.0,,1000 m²,698 m²,,SHM - Sertifikat Hak Milik,,"Kebayoran Baru, Jakarta Selatan",-6.2452337,106.7999471,Rp,Miliar,15
1.0,1.0,1300 Watt,,1.0,1.0,2.0,Unfurnished,50 m²,70 m²,,SHM - Sertifikat Hak Milik,2023.0,"Bambu Apus, Jakarta Timur",-6.3092491,106.9033981,Rp,Juta,980
,,,,,2.0,3.0,,109 m²,,,"Lainnya (PPJB,Girik,Adat,dll)",,"Thamrin, Jakarta Pusat",-6.1876224,106.8229118,Rp,Miliar,"3,5"
1.0,,3500 Watt,,1.0,2.0,3.0,,145 m²,90 m²,,SHM - Sertifikat Hak Milik,,"Duren Sawit, Jakarta Timur",-6.2321915,106.9152021,Rp,Miliar,"1,8"
,,,,,1.0,1.0,Furnished,70 m²,,26.0,SHM - Sertifikat Hak Milik,2018.0,"SCBD, Jakarta Selatan",-6.2271475,106.8089298,Rp,Miliar,"4,9"
2.0,,,3.0,1.0,3.0,4.0,,350 m²,504 m²,,SHM - Sertifikat Hak Milik,,"Pondok Kelapa, Jakarta Timur",-6.2393686,106.9299579,Rp,Miliar,8
1.0,,,,1.0,3.0,6.0,,270 m²,320 m²,,SHM - Sertifikat Hak Milik,,"Cipinang, Jakarta Timur",-6.207429299999999,106.8915948,Rp,Miliar,"4,7"
,,,,,2.0,2.0,Furnished,92 m²,,,SHM - Sertifikat Hak Milik,,"Tebet, Jakarta Selatan",-6.2251223,106.8549881,Rp,Miliar,"1,3"
,1.0,4400 Watt,,1.0,2.0,3.0,Unfurnished,235 m²,635 m²,,SHM - Sertifikat Hak Milik,,"Senayan, Jakarta Selatan",-6.229899883270264,106.81656646728516,Rp,Miliar,35
,,5500 Watt,,1.0,,,,500 m²,287 m²,,SHM - Sertifikat Hak Milik,,"Kebon Jeruk, Jakarta Barat",-6.186870098114014,106.77642822265625,Rp,Miliar,"6,75"
,,,,,1.0,1.0,Furnished,70 m²,,,"Lainnya (PPJB,Girik,Adat,dll)",,"Senopati, Jakarta Selatan",-6.2302352,106.8067515,Rp,Miliar,"4,9"
,,,,2.0,3.0,3.0,,450 m²,180 m²,,SHM - Sertifikat Hak Milik,,"Pulo Gadung, Jakarta Timur",-6.1936067,106.8912095,Rp,Miliar,"4,3"
2.0,1.0,,2.0,1.0,3.0,4.0,Semi Furnished,500 m²,250 m²,,HGB - Hak Guna Bangunan,,"Pantai Indah Kapuk, Jakarta Utara",-6.1236701011657715,106.75318145751953,Rp,Miliar,"8,8"
